_col0,primary_category,basic_category
205,rugby_stadium,sport_stadium
13,ruin,historic_site
9,russian_grocery_store,grocery_store
1443,russian_restaurant,restaurant
1,rv_and_boat_storage_facility,storage_facility
29327,rv_park,rv_park
3591,rv_rentals,vehicle_service
652,rv_storage_facility,storage_facility
3,ryokan,inn
346,safe_store,specialty_store
6070,safety_equipment,specialty_store
144,sailing_area,sport_fitness_facility
229,sailing_club,sport_recreation_club
17935,sake_bar,bar
12180,salad_bar,restaurant
953,salsa_club,dance_club
1948,salvadoran_restaurant,restaurant
637,sand_and_gravel_supplier,b2b_supplier_distributor
9,sand_dune,
3032,sandblasting_service,b2b_service
89535,sandwich_shop,sandwich_shop
30,saree_shop,clothing_store
786,sauna,personal_service
1022,saw_mill,b2b_supplier_distributor
200,scale_supplier,b2b_supplier_distributor
2184,scandinavian_restaurant,restaurant
16,schnitzel_restaurant,restaurant
808734,school,place_of_learning
169,school_district_offices,
146,school_sports_league,school_sport_league
1186,school_sports_team,school_sport_team
2882,science_museum,science_museum
48,science_schools,college_university
158,scientific_laboratories,b2b_service
264,scooter_dealers,vehicle_dealer
118,scooter_rental,scooter_rental_service
3,scooter_tours,tour_operator
220,scottish_restaurant,restaurant
29,scout_hall,social_or_community_service
3450,scrap_metals,b2b_supplier_distributor
43754,screen_printing_t_shirt_printing,printing_service
8750,scuba_diving_center,sport_fitness_facility
2082,scuba_diving_instruction,sport_fitness_facility
3218,sculpture_statue,statue_sculpture
2393,seafood_market,food_or_beverage_store
151287,seafood_restaurant,restaurant
1008,seafood_wholesaler,wholesaler
1,seal_and_hanko_dealers,b2b_supplier_distributor
215,seaplane_bases,airport
848,secretarial_services,business_management_service
6573,security_services,security_service
6182,security_systems,home_service
797,self_catering_accommodation,accommodation
191,self_defense_classes,sport_fitness_facility
61380,self_storage_facility,self_storage_facility
61,senegalese_restaurant,restaurant
13954,senior_citizen_services,senior_citizen_service
7644,septic_services,home_service
6,serbo_croatian_restaurant,restaurant
6248,service_apartments,accommodation
4203,session_photography,photography_service
47251,sewing_and_alterations,clothing_alteration_service
2054,sex_therapist,mental_health
2071,shades_and_blinds,home_service
367,shared_office_space,real_estate_service
1473,shaved_ice_shop,casual_eatery
1,shaved_snow_shop,casual_eatery
265,sheet_metal,b2b_supplier_distributor
16,shinto_shrines,place_of_worship
99229,shipping_center,shipping_center
1103,shipping_collection_services,post_office
36,shoe_factory,b2b_supplier_distributor
15275,shoe_repair,personal_service
13,shoe_shining_service,personal_service
274625,shoe_store,shoe_store
14701,shooting_range,shooting_range
1056169,shopping,retail_location
208315,shopping_center,shopping_mall
4,shopping_passage,retail_location
7802,shredding_services,media_service
183,shutters,home_service
730,siding,home_service
11290,sightseeing_tour_agency,tour_operator
35619,sign_making,sign_making_service
4418,sikh_temple,place_of_worship
2,silent_disco,event_or_party_service
496,singaporean_restaurant,restaurant
16963,skate_park,skate_park
3484,skate_shop,sporting_goods_store
1207,skating_rink,skating_rink
2286,ski_and_snowboard_school,specialty_school
4510,ski_and_snowboard_shop,sporting_goods_store
22,ski_area,sport_fitness_facility
16928,ski_resort,resort
4374,skilled_nursing,healthcare_location
55568,skin_care,personal_service
1678,sky_diving,sport_fitness_facility
131,skylight_installation,home_service
2,skyline,scenic_viewpoint
4,skyscraper,industrial_commercial_infrastructure
54,sledding_rental,winter_sport_equipment_rental_service
1217,sleep_specialist,healthcare_location
95,slovakian_restaurant,restaurant
94,smokehouse,food_or_beverage_store
65277,smoothie_juice_bar,juice_bar
226,snorkeling,sport_fitness_facility
3,snorkeling_equipment_rental,water_sport_equipment_rental_service
260,snow_removal_service,home_service
3,snowboarding_center,sport_fitness_facility
2,snuggle_service,personal_service
918,soccer_club,sport_recreation_club
46706,soccer_field,sport_field
6257,soccer_stadium,sport_stadium
12009,social_and_human_services,social_or_community_service
10233,social_club,social_club
7666,social_media_agency,media_service
1737,social_media_company,media_service
603,social_security_law,attorney_or_law_firm
618,social_security_services,government_office
184723,social_service_organizations,social_or_community_service
569,social_welfare_center,social_or_community_service
154314,software_development,software_development
24392,solar_installation,home_service
13,solar_panel_cleaning,home_service
2,sommelier_service,event_or_party_service
1196,soul_food,restaurant
13470,soup_restaurant,restaurant
260,south_african_restaurant,restaurant
5281,southern_restaurant,restaurant
14446,souvenir_shop,gift_shop
21313,spanish_restaurant,restaurant
250572,spas,spa
2075,speakeasy,bar
1383,specialty_foods,food_or_beverage_store
9463,specialty_grocery_store,grocery_store
29489,specialty_school,specialty_school
15613,speech_therapist,healthcare_location
42,speech_training,specialty_school
12,sperm_clinic,clinic_or_treatment_center
36,spices_wholesaler,wholesaler
46,spine_surgeon,surgery
181,spiritual_shop,specialty_store
285,sport_equipment_rentals,recreational_equipment_rental_service
143194,sporting_goods,sporting_goods_store
13866,sports_and_fitness_instruction,sport_fitness_facility
171802,sports_and_recreation_venue,sport_fitness_facility
18341,sports_bar,bar
228400,sports_club_and_league,sport_recreation_club
4904,sports_medicine,sports_medicine
82,sports_museum,museum
137,sports_psychologist,mental_health
668,sports_school,specialty_school
31920,sports_wear,sporting_goods_store
750,spray_tanning,tanning_salon
82,spring_supplier,b2b_supplier_distributor
760,squash_court,sport_court
1002,sri_lankan_restaurant,restaurant
97980,stadium_arena,sport_stadium
326,state_museum,museum
1480,state_park,park
61780,steakhouse,restaurant
1829,steel_fabricators,b2b_supplier_distributor
6955,stock_and_bond_brokers,financial_service
26,stocking,fashion_or_apparel_store
1124,stone_and_masonry,building_construction_service
1008,stone_supplier,b2b_supplier_distributor
102281,storage_facility,storage_facility
121,street_art,street_art
23,street_vendor,casual_eatery
25,stress_management_services,mental_health
1193,strip_club,entertainment_location
7,striptease_dancer,entertainment_location
4708,structural_engineer,home_service
191222,structure_and_geography,
390,stucco_services,home_service
601,student_union,educational_service
74,studio_taping,entertainment_location
4,sugar_shack,bar
387,sugaring,personal_service
1,suicide_prevention_services,mental_health
7419,sunglasses_store,eyewear_store
388872,supermarket,grocery_store
86,supernatural_reading,spiritual_advising
11956,superstore,retail_location
2,surf_lifesaving_club,sport_recreation_club
5585,surf_shop,sporting_goods_store
68,surfboard_rental,water_sport_equipment_rental_service
4411,surfing,sport_fitness_facility
197,surfing_school,specialty_school
34398,surgeon,surgery
19793,surgical_appliances_and_supplies,b2b_service
7761,surgical_center,surgical_center
111220,sushi_restaurant,restaurant
10450,swimming_instructor,swimming_pool
75006,swimming_pool,swimming_pool
5446,swimwear_store,sporting_goods_store
2353,swiss_restaurant,restaurant
7963,synagogue,jewish_place_of_worship
1040,syrian_restaurant,restaurant
6368,t_shirt_store,clothing_store
170,tabac,bar
475,table_tennis_club,sport_recreation_club
62,tabletop_games,specialty_store
234,tableware_supplier,specialty_store
27310,taco_restaurant,restaurant
443,taekwondo_club,martial_arts_club
893,tai_chi_studio,fitness_studio
8560,taiwanese_restaurant,restaurant
1339,talent_agency,human_resource_service
91,tanning_bed,tanning_salon
35323,tanning_salon,tanning_salon
27405,tapas_bar,restaurant
5,tasting_classes,specialty_school
81,tatar_restaurant,restaurant
1433,tattoo,tattoo_or_piercing_salon
186955,tattoo_and_piercing,tattoo_or_piercing_salon
363,tattoo_removal,healthcare_location
2907,tax_law,attorney_or_law_firm
61,tax_office,government_office
37739,tax_services,tax_preparation_service
47,taxi_rank,taxi_service
50187,taxi_service,taxi_service
5303,taxidermist,personal_service
59491,tea_room,beverage_shop
29,tea_wholesaler,wholesaler
195,team_building_activity,event_or_party_service
2214,teeth_whitening,personal_service
31681,telecommunications,telecommunications_service
89814,telecommunications_company,telecommunications_service
1961,telemarketing_services,business_advertising_marketing
601,telephone_services,technical_service
14346,television_service_providers,home_service
1538,television_station,television_station
4123,temp_agency,human_resource_service
1126,temple,place_of_worship
59,tenant_and_eviction_law,legal_service
23421,tennis_court,sport_court
741,tennis_stadium,sport_stadium
10,tent_house_supplier,b2b_supplier_distributor
7666,test_preparation,educational_service
21644,texmex_restaurant,restaurant
2220,textile_mill,b2b_supplier_distributor
60,textile_museum,art_museum
100235,thai_restaurant,restaurant
1873,theaters_and_performance_venues,performing_arts_venue
77701,theatre,threatre_venue
4864,theatrical_productions,threatre_venue
28736,theme_restaurant,restaurant
2,thread_supplier,b2b_supplier_distributor
861,threading_service,personal_service
262,threads_and_yarns_wholesaler,wholesaler
78128,thrift_store,second-hand_shop
573,ticket_sales,entertainment_location
472,tiki_bar,bar
4911,tile_store,specialty_store
2902,tiling,home_service
120703,tire_dealer_and_repair,vehicle_service
4835,tire_repair_shop,vehicle_service
24785,tire_shop,specialty_store
311,tobacco_company,specialty_store
72764,tobacco_shop,specialty_store
44,toll_stations,toll_station
449,tools_wholesaler,wholesaler
135065,topic_concert_venue,music_venue
42426,topic_publisher,print_media_service
129412,tours,tour_operator
11,tower,communication_tower
16,tower_communication_service,communication_tower
33606,towing_service,towing_service
258,town_car_service,taxi_or_ride_share_service
79928,town_hall,government_office
10,toxicologist,healthcare_location
71619,toy_store,toy_store
1717,track_stadium,sport_stadium
169,trade_fair,event_space
23,traditional_chinese_medicine,alternative_medicine
1589,traditional_clothing,clothing_store
1247,traffic_school,specialty_school
25,traffic_ticketing_law,attorney_or_law_firm
28,trail,recreational_trail
7141,trailer_dealer,vehicle_dealer
5269,trailer_rentals,vehicle_service
155,trailer_repair,vehicle_service
114582,train_station,train_station
1370,trains,train_station
80,trampoline_park,sport_fitness_facility
185,transcription_services,b2b_service
11721,translating_and_interpreting_services,b2b_service
3588,translation_services,media_service
2299,transmission_repair,auto_repair_service
46,transport_interchange,transportation_location
208292,transportation,transportation_location
106448,travel,travel_service
43683,travel_agents,travel_agent
26116,travel_company,travel_service
308217,travel_services,travel_service
27058,tree_services,landscaping_gardening_service
48,trinidadian_restaurant,restaurant
3,trivia_host,event_or_party_service
5152,trophy_shop,specialty_store
13089,truck_dealer,truck_dealer
10402,truck_dealer_for_businesses,b2b_supplier_distributor
2937,truck_gas_station,gas_station
49884,truck_rentals,truck_rental_service
15329,truck_repair,vehicle_service
118,truck_repair_and_services_for_businesses,b2b_supplier_distributor
2,truck_stop,transportation_location
386,trucks_and_industrial_vehicles,b2b_supplier_distributor
72334,trusts,financial_service
15,tubing_provider,sport_fitness_facility
40,tui_na,alternative_medicine
36673,turkish_restaurant,restaurant
51,turnery,b2b_supplier_distributor
77553,tutoring_center,tutoring_service
1875,tv_mounting,technical_service
99,typing_services,media_service
942,ukrainian_restaurant,restaurant
48,ultrasound_imaging_center,diagnostic_service
102,undersea_hyperbaric_medicine,healthcare_location
122,unemployment_office,government_office
12520,uniform_store,fashion_or_apparel_store
1098,university_housing,
5572,urban_farm,farm
5014,urgent_care_clinic,clinic_or_treatment_center
13345,urologist,healthcare_location
87,uruguayan_restaurant,restaurant
977,used_bookstore,bookstore
62513,used_car_dealer,car_dealer
10202,used_vintage_and_consignment,second-hand_shop
654,utility_service,public_utility_service
126,uzbek_restaurant,restaurant
2406,vacation_rental_agents,accommodation
353,valet_service,event_or_party_service
288,vascular_medicine,internal_medicine
4756,vegan_restaurant,restaurant
26354,vegetarian_restaurant,restaurant
3052,vehicle_shipping,vehicle_service
376,vehicle_wrap,vehicle_service
9930,vending_machine_supplier,b2b_supplier_distributor
1242,venezuelan_restaurant,restaurant
26965,venue_and_event_space,event_space
2,vermouth_bar,bar
882,veterans_organization,social_club
205236,veterinarian,veterinarian
9162,video_and_video_game_rentals,specialty_store
3221,video_film_production,media_service
9,video_game_critic,media_service
32974,video_game_store,electronics_store
1951,videographer,event_or_party_service
35916,vietnamese_restaurant,restaurant
2042,vinyl_record_store,music_store
24,virtual_reality_center,entertainment_location
141,visa_agent,passport_visa_service
1989,visitor_center,visitor_information_center
47627,vitamins_and_supplements,specialty_store
139,vocal_coach,media_service
33660,vocational_and_technical_school,vocational_technical_school
30,volleyball_club,sport_recreation_club
2050,volleyball_court,sport_court
409,volunteer_association,social_or_community_service
295,waffle_restaurant,restaurant
13,waldorf_school,place_of_learning
2027,walk_in_clinic,clinic_or_treatment_center
72,walking_tours,tour_operator
37,wallpaper_installers,home_service
230,wallpaper_store,specialty_store
56,warehouse_rental_services_and_yards,warehouse
11681,warehouses,warehouse
97,washer_and_dryer_repair_service,applicance_repair_service
128,watch_repair_service,personal_service
3507,watch_store,fashion_or_apparel_store
55,water_delivery,home_service
1358,water_heater_installation_repair,applicance_repair_service
14092,water_park,park
1132,water_purification_services,home_service
460,water_softening_equipment_supplier,b2b_supplier_distributor
47,water_store,food_or_beverage_store
15578,water_supplier,water_utility_service
2,water_taxi,water_taxi_service
25980,water_treatment_equipment_and_services,b2b_service
6844,waterfall,
1080,waterproofing,home_service
11695,waxing,personal_service
21,weather_forecast_services,media_service
240,weather_station,media_service
24,weaving_mill,b2b_supplier_distributor
81437,web_designer,web_design_service
1029,web_hosting_service,internet_service_provider
1376,wedding_chapel,event_or_party_service
40852,wedding_planning,wedding_service
19851,weight_loss_center,clinic_or_treatment_center
1167,welders,b2b_service
4295,welding_supply_store,specialty_store
8255,well_drilling,home_service
1735,wellness_program,clinic_or_treatment_center
48,whale_watching_tours,tour_operator
2161,wheel_and_rim_repair,vehicle_service
1463,whiskey_bar,bar
401,wholesale_florist,wholesaler
7654,wholesale_grocer,wholesaler
133317,wholesale_store,warehouse_club
15204,wholesaler,wholesaler
4915,wig_store,fashion_or_apparel_store
1,wild_game_meats_restaurant,restaurant
223,wildlife_control,home_service
249,wildlife_hunting_range,sport_fitness_facility
9731,wildlife_sanctuary,wildlife_sanctuary
7166,wills_trusts_and_probate,will_trust_probate_service
70,wind_energy,utility_energy_infrastructure
5005,window_supplier,b2b_supplier_distributor
2618,window_treatment_store,specialty_store
1619,window_washing,home_service
38056,windows_installation,home_service
2665,windshield_installation_and_repair,vehicle_service
38191,wine_bar,bar
10,wine_tasting_classes,specialty_school
174,wine_tasting_room,winery
124,wine_tours,tour_operator
6257,wine_wholesaler,wholesaler
78518,winery,winery
7,wok_restaurant,restaurant
315116,womens_clothing_store,clothing_store
6395,womens_health_clinic,clinic_or_treatment_center
8811,wood_and_pulp,b2b_supplier_distributor
3476,woodworking_supply_store,specialty_store
155,workers_compensation_law,attorney_or_law_firm
2,wrap_restaurant,restaurant
2527,writing_service,media_service
123,yoga_instructor,fitness_studio
79713,yoga_studio,fitness_studio
48005,youth_organizations,youth_organization
29,ziplining_center,sport_fitness_facility
11474,zoo,zoo
